Week,Ad name,Campaign name,Creative Type,Campaign,Amount spent (INR),"CPM (cost per 1,000 impressions) (INR)",QPs,CPQ,Cost per results,Purchases,Purchase ROAS (return on ad spend),RPL,Hook Rate,Hold Rate,Impressions,Frequency,Link clicks,CPC (cost per link click) (INR),CTR (link click-through rate),App Installs
1/19/2026,Anupriya,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,120110.9,112.9207,787,152.6187,1645.355,73,0.221795,33.85006,0.083058,0.199486,1063675,1.734718,4862,24.70402,0.457095,2267
2/23/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,119844.5,57.09459,187,640.8798,4793.781,32,0.099512,63.7754,5.24E-06,0.545455,2099052,2.36643,20118,5.957079,0.958433,348
11/17/2025,Prachi Free Chat,Multi CTP Parents Aug 2025,Video,Parent,118739,106.788,137,866.7082,1799.076,25,0.211367,183.1934,0.24673,0.335354,1111914,2.272273,17110,6.939744,1.538788,462
3/9/2026,Anupriya,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,118709.9,138.8308,645,184.0464,2082.63,57,0.330065,60.74729,0.093522,0.246011,855069,1.562997,3877,30.61902,0.453414,1922
10/20/2025,Smita,Multi CTP Parents Aug 2025,Video,Parent,118075,53.73702,148,797.8041,2951.875,36,0.275774,220.0135,0.184519,0.322479,2197275,1.824611,15151,7.793216,0.689536,699
2/16/2026,Juhi 12s_FreeChat,Test-Female Open Multi CTP Oct 2025,Video,Female,117233.6,64.49742,338,346.8448,6170.187,19,0.037088,12.86391,0.080648,0.226455,1817647,1.855973,8288,14.14498,0.455974,807
1/12/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,116612,70.99009,127,918.2049,3429.765,35,0.286403,262.9764,0.421339,0.285706,1642652,1.828601,36941,3.15671,2.248863,588
1/26/2026,Jyoti 20s_Free Chat_20s,Multi CTP Parents Aug 2025,Video,Parent,116573.4,98.85698,149,782.372,2989.062,37,0.239489,187.3691,0.217877,0.349976,1179213,1.662922,14097,8.269379,1.195458,503
1/12/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,115771.5,90.46988,201,575.9776,8905.5,12,0.077938,44.89055,0.325045,0.529453,1279669,2.078323,49111,2.357344,3.837789,526
3/2/2026,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,115749.9,31.83812,103,1123.785,4287.033,19,0.135179,151.9126,0.364095,0.107038,3635575,1.461034,24649,4.695926,0.677995,1021
3/2/2026,Juhi 12s_FreeChat,Test-Female Open Multi CTP Oct 2025,Video,Female,115737.2,39.47219,271,427.0744,8266.939,10,0.027364,11.68635,0.071594,0.22053,2932119,1.657739,7586,15.25668,0.258721,1061
2/2/2026,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,114437.1,30.95368,120,953.6425,3814.57,29,0.374128,356.7843,0.396564,0.136183,3697044,1.532778,42312,2.704602,1.144482,1428
3/2/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,114224.1,79.71508,134,852.4189,6011.796,25,0.119528,101.8881,0.21087,0.283668,1432905,1.907105,15866,7.199302,1.107261,366
2/2/2026,Jyoti 20s_Free Chat_20s,Multi CTP Parents Aug 2025,Video,Parent,112935.7,103.9557,126,896.315,2688.945,38,0.193265,173.2262,0.24021,0.355457,1086383,1.842686,15025,7.516518,1.38303,515
2/2/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,112583.6,30.05233,221,509.4281,4690.984,24,0.084231,42.9095,2.67E-06,0.5,3746253,2.350174,33452,3.365527,0.892946,525
2/16/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,112572.7,121.827,168,670.0758,3310.963,37,0.335598,224.8763,0.398822,0.220722,924038,1.850637,13923,8.08538,1.506756,663
11/24/2025,Neena 10s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,112370.7,71.36573,97,1158.461,8643.899,17,0.069689,80.73196,0.141002,0.220703,1574575,2.160364,5157,21.78993,0.327517,549
2/23/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,112131.7,122.019,173,648.1602,6595.983,24,0.128206,83.09827,0.251757,0.372256,918969,1.62311,12881,8.705202,1.401679,341
1/19/2026,Jyoti 20s_Free Chat_20s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,111496.7,62.33747,611,182.4824,1198.89,93,0.502095,91.62357,0.116635,0.343424,1788599,1.987569,9835,11.33673,0.549872,1656
2/23/2026,Juhi 12s_FreeChat,Test-Female Open Multi CTP Oct 2025,Video,Female,110276.3,67.44977,255,432.4562,6892.27,16,0.04048,17.50588,0.084242,0.223895,1634940,1.738843,7901,13.95726,0.483259,692
12/1/2025,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,110126.7,97.89668,721,152.7416,1237.379,64,0.296622,45.30652,0.269077,0.338839,1124928,1.8535,10526,10.46235,0.935704,1416
2/23/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,108974,115.7925,134,813.239,3757.725,33,0.407895,331.7164,0.396422,0.229627,941115,1.651259,15395,7.078534,1.635826,439
2/2/2026,Jyoti 20s_Free Chat_20s,Test-Female Open Multi CTP Oct 2025,Video,Female,108864.6,55.64023,218,499.3788,6804.036,14,0.076839,38.37156,0.144075,0.3326,1956580,1.908462,21692,5.018651,1.108669,554
2/2/2026,Smita,Multi CTP Parents Aug 2025,Video,Parent,108548.5,53.99586,110,986.8043,3392.14,29,0.333989,329.5818,0.217543,0.196968,2010311,1.659113,22355,4.855669,1.112017,854
2/16/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,107519.6,129.2178,187,574.9709,3468.373,34,0.200689,115.3904,0.137162,0.271454,832080,2.215247,6255,17.18938,0.751731,553
3/2/2026,Data Led Carousel 2,Test-Female Open Multi CTP Oct 2025,Carousel,Female,107331.6,40.45836,116,925.2726,5962.868,28,0.134546,124.4914,0.008259,0.512118,2652891,2.270236,18465,5.812706,0.696033,262
1/5/2026,Shubham's_Mom_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,106726.1,61.65162,250,426.9044,1270.549,60,0.912935,389.736,0.170751,0.207992,1731116,1.629235,11166,9.558132,0.645017,920
1/5/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,106714.6,30.9961,189,564.6277,4446.443,18,0.048484,27.37566,1.37E-05,0.255319,3442841,2.903344,23142,4.611297,0.672177,535
10/13/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,105142.5,139.8598,545,192.9221,1181.377,89,0.264317,50.99266,0.251116,0.59289,751771,1.874998,6953,15.12189,0.924883,1162
11/3/2025,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,104116.3,79.12748,512,203.3521,1020.748,102,0.290858,59.14648,0.137894,0.30213,1315804,1.682846,4380,23.77083,0.332876,1304
2/2/2026,Nishi 15s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,104071.8,33.20851,125,832.5745,4162.872,13,0.163973,136.52,0.182051,0.146556,3133890,1.60948,20525,5.07049,0.654937,952
10/27/2025,Seema Manoj P2C Script 3 Dec 2024,Multi CTP Parents Aug 2025,Video,Parent,103765,62.65933,149,696.4092,2161.77,44,0.262767,182.9933,0.126447,0.286268,1656018,2.066587,12044,8.615491,0.727287,598
1/26/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,103236.4,90.25717,186,555.0345,4129.457,8,0.014685,8.150538,0.331005,0.435755,1143803,1.895452,34140,3.023914,2.98478,422
12/15/2025,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,102859.1,49.55701,123,836.2528,7347.079,21,0.545047,455.7967,0.410564,0.119885,2075571,1.891989,12647,8.133083,0.609326,1178
10/13/2025,Seema Manoj P2C Script 3 Dec 2024,Multi CTP Parents Aug 2025,Video,Parent,102768,55.60406,107,960.4489,4893.716,22,0.209793,201.4953,0.106036,0.237881,1848211,2.01156,16514,6.223085,0.893513,481
12/22/2025,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,102634.3,71.54259,210,488.7347,1405.949,63,0.552944,270.2429,0.401637,0.205887,1434590,1.986656,18448,5.563437,1.285942,793
12/29/2025,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,101752.8,34.29944,120,847.9396,7268.054,15,0.051311,43.50833,1.25E-05,0.432432,2966601,2.841738,18702,5.440742,0.630418,465
1/19/2026,AnjuNanda_Listicle_34s,Multi CTP Parents Aug 2025,Video,Parent,101751.5,56.5726,102,997.5634,4423.977,23,0.186376,185.9216,0.471252,0.457104,1798600,2.333244,98428,1.033765,5.472479,478
3/2/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,101618.3,77.48548,126,806.494,3629.223,24,0.139119,112.1984,0.112849,0.227344,1311449,1.675748,6090,16.68608,0.464372,518
11/3/2025,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,101440.2,43.488,118,859.6626,5967.07,37,0.342882,294.7627,0.426642,0.220907,2332602,1.713979,28521,3.556684,1.222712,848
11/3/2025,Handshake Static,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,101129,40.94809,382,264.7355,1087.408,103,0.515826,136.5576,0.000295,0.26511,2469687,2.187283,15828,6.389245,0.640891,1055
10/13/2025,Smita,Multi CTP Parents Aug 2025,Video,Parent,101019.4,46.5921,125,808.1548,3607.834,25,0.197734,159.8,0.195807,0.38568,2168165,1.839239,29560,3.417434,1.363365,561
12/1/2025,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,100569.8,82.44652,222,453.0169,7183.554,18,0.080143,36.30631,0.243411,0.378628,1219818,1.877356,18961,5.304032,1.554412,507
1/19/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,100314.6,73.44694,118,850.1235,3134.83,46,0.313265,266.3136,0.483859,0.30735,1365810,1.830999,37916,2.645706,2.776082,570
2/9/2026,Jyoti 20s_Free Chat_20s,Test-Female Open Multi CTP Oct 2025,Video,Female,100208.4,96.18617,151,663.6317,6680.559,12,0.037163,24.66225,0.152253,0.367129,1041817,1.954482,9163,10.9362,0.879521,379
1/26/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,99448.88,70.82815,137,725.9042,2312.765,36,0.717995,521.1956,0.484884,0.31272,1404087,1.721108,42417,2.344552,3.020967,604
11/24/2025,Vaun Puja Carousel,Test-Female Open Multi CTP Oct 2025,Carousel,Female,98990.1,64.15182,153,646.9941,4713.814,3,0.007415,4.797386,0.02235,0.107113,1543060,2.471189,11529,8.586183,0.747152,284
12/1/2025,Vaun Puja Carousel,Test-Female Open Multi CTP Oct 2025,Carousel,Female,98706.24,62.0835,157,628.7022,4700.297,17,0.064535,40.57325,0.037815,0.109361,1589895,2.47875,17468,5.650689,1.098689,308
2/16/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,98557.79,97.52587,164,600.9621,7581.368,16,0.028349,17.03659,0.237227,0.326328,1010581,1.711697,11093,8.884683,1.097685,344
12/29/2025,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,98436.1,66.67075,165,596.5824,2590.424,54,0.45594,272.0061,0.408436,0.234736,1476451,1.861658,20818,4.728413,1.410003,681
12/1/2025,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,98309.87,35.04346,181,543.1485,5174.204,11,0.067318,36.56354,1.07E-05,0.466667,2805370,2.294355,15522,6.333583,0.553296,474
1/12/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,98256.63,70.24075,93,1056.523,8932.421,30,0.353432,373.4086,0.131521,0.211606,1398855,2.015452,5940,16.54152,0.424633,455
10/6/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,97887.25,146.59,423,231.4119,1322.801,74,0.269616,62.39243,0.286458,0.615748,667762,1.819813,7576,12.9207,1.134536,1055
11/17/2025,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,96697.12,72.97004,113,855.7267,32232.37,4,0.030797,26.35398,0.195123,0.169498,1325162,1.939842,6340,15.25191,0.478432,312
10/20/2025,Akshita Yamen-ST,Test-Prospects F Bid Multiplier Sept 25,Static,Prosp,95820.11,74.82941,266,360.226,921.3472,105,0.700333,252.2782,0.005508,0.110591,1280514,2.359225,7523,12.73696,0.587498,713
12/8/2025,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,95425.51,55.50273,535,178.3654,954.2551,100,0.330593,58.96636,0.163011,0.1143,1719294,1.62537,3433,27.79654,0.199675,1137
2/16/2026,Jyoti 20s_Free Chat_20s,Test-Female Open Multi CTP Oct 2025,Video,Female,95151.88,95.53546,188,506.127,8650.171,16,0.095742,48.45745,0.150055,0.426576,995985,1.892604,7868,12.09353,0.789972,378
3/9/2026,Mani_Free Chat_24s,Prospects Bangalore Jan 26,Video,Bangalore,95027.84,180.0841,67,1418.326,3959.493,8,0.035537,50.40299,0.207946,0.300656,527686,1.946671,4740,20.04807,0.898261,286
2/23/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,94873.67,121.193,125,758.9894,3513.84,33,0.962722,730.696,0.119492,0.241645,782831,1.914373,4840,19.602,0.618269,399
10/20/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,94092.55,129.4689,523,179.9093,887.6656,106,0.446186,80.27304,0.2192,0.555262,726758,1.871038,6521,14.42916,0.897273,1209
3/2/2026,Jyoti 20s_Free Chat_20s,Test-Female Open Multi CTP Oct 2025,Video,Female,93958.49,63.49842,120,782.9874,6711.321,11,0.038049,29.79167,0.11923,0.336489,1479698,1.971359,8042,11.68347,0.543489,360
10/20/2025,Seema Manoj P2C Script 3 Dec 2024,Multi CTP Parents Aug 2025,Video,Parent,93318.37,68.37908,139,671.3552,3732.735,34,0.296308,198.9281,0.116612,0.289237,1364721,2.003281,9295,10.03963,0.681092,481
2/2/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,93262.22,68.76665,155,601.6917,3454.156,33,0.23435,141.0065,0.145063,0.226359,1356213,1.68072,9228,10.10644,0.680424,689
1/5/2026,Neena 20s Living Room,Test-Female Open Multi CTP Oct 2025,Video,Female,92828.46,79.29624,149,623.0098,10314.27,11,0.079372,49.44966,0.167273,0.33101,1170654,1.970171,7242,12.81807,0.618629,345
1/19/2026,Mani_Free Chat_24s,Test-Female Open Multi CTP Oct 2025,Video,Female,91796.82,117.8348,161,570.1666,7649.735,12,0.105516,60.16149,0.427776,0.54066,779030,1.907503,38452,2.387309,4.935882,344
12/8/2025,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,91749.47,32.55659,194,472.9354,3822.895,32,0.355065,167.9227,1.31E-05,0.27027,2818154,2.411775,17177,5.341414,0.609512,514
12/8/2025,Prachi Free Chat,Multi CTP Parents Aug 2025,Video,Parent,91427.75,114.1316,100,914.2775,4353.702,10,0.053507,48.92,0.266689,0.327181,801073,1.914748,10670,8.568674,1.331964,434
2/9/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,90924.99,50.56886,149,610.2348,4785.526,31,0.116602,71.15436,5.56E-06,0.4,1798043,2.282282,16988,5.352307,0.944805,323
12/1/2025,Neena 10s Dinning Table,Multi CTP Parents Aug 2025,Video,Parent,90508.67,66.95265,109,830.3548,6464.905,10,0.042316,35.13761,0.142297,0.256755,1351831,1.896349,5423,16.68978,0.40116,501
2/23/2026,Jyoti 20s_Free Chat_20s,Test-Female Open Multi CTP Oct 2025,Video,Female,90313.53,105.5906,137,659.2228,4753.344,14,0.049926,32.91241,0.150241,0.396828,855318,1.718179,6474,13.95019,0.756911,320
1/26/2026,AnjuNanda_Listicle_34s,Multi CTP Parents Aug 2025,Video,Parent,90189.67,52.11255,124,727.336,3340.358,30,0.365995,266.2016,0.352775,0.449483,1730671,1.98122,66131,1.363803,3.821119,546
1/26/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,89784.04,36.65991,152,590.6845,3453.232,18,0.127473,75.29605,0,,2449107,2.437281,29108,3.084514,1.188515,368
2/9/2026,Film Arte 23,Multi CTP Parents Aug 2025,Video,Parent,88541.76,76.73973,66,1341.542,5208.339,22,0.189301,253.9545,0.300955,0.175046,1153793,1.715746,11891,7.446116,1.030601,379
3/9/2026,Juhi 12s_FreeChat,Test-Female Open Multi CTP Oct 2025,Video,Female,88214.37,54.03385,201,438.8775,3835.407,33,0.256874,112.7363,0.092395,0.25233,1632576,2.470089,7178,12.28955,0.439673,516
1/5/2026,AnjuNanda_Listicle_34s,Multi CTP Parents Aug 2025,Video,Parent,87969.46,64.18706,87,1011.143,5174.674,22,0.160419,162.2069,0.375601,0.402677,1370517,2.271686,49254,1.786037,3.593826,465
2/9/2026,Juhi 12s_FreeChat,Multi CTP Parents Aug 2025,Video,Parent,86529.44,113.4646,117,739.5679,4807.191,27,0.35069,259.359,0.132023,0.240679,762612,1.934861,5450,15.87696,0.714649,417
1/12/2026,Jyoti 20s_Free Chat_20s,Multi CTP Parents Aug 2025,Video,Parent,86303.2,98.61735,84,1027.419,7845.745,21,0.190445,195.6667,0.202617,0.346137,875132,2.125247,7634,11.30511,0.872326,318
3/9/2026,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,85962.49,40.97473,101,851.1138,3581.77,36,0.418927,356.5545,0.322338,0.128884,2097939,1.496009,17605,4.882845,0.839157,589
2/16/2026,Wedding B Roll,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,85910.37,38.86025,256,335.5874,1652.123,52,0.219834,73.77344,0.075353,0.179175,2210752,1.818884,4656,18.45154,0.210607,740
1/19/2026,Smita,Multi CTP Parents Aug 2025,Video,Parent,85494.91,61.10162,87,982.7001,2590.755,24,0.293491,288.4137,0.20088,0.201789,1399225,1.683363,12878,6.638834,0.920367,564
11/24/2025,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,85209.6,85.22247,509,167.4059,1200.135,22,0.087115,14.5835,0.217037,0.23989,999849,1.831839,5365,15.8825,0.536581,1084
12/22/2025,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,85003.14,38.42697,134,634.3518,4722.397,16,0.122619,77.78358,9.04E-06,0.4,2212070,2.866947,15956,5.327346,0.721315,405
3/2/2026,Shubham's_Mom_FreeBioData,Multi CTP Parents Aug 2025,Video,Parent,84592.38,77.75385,107,790.583,4028.209,32,0.237315,187.6168,0.418282,0.192467,1087951,1.506263,16710,5.062381,1.535915,496
11/3/2025,Wedding B Roll,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,84580.72,28.42082,304,278.2261,1658.445,51,0.162909,45.32566,0.059403,0.196833,2976013,2.023294,5126,16.50034,0.172244,1023
2/16/2026,Vaun Puja Carousel,Test-Female Open Multi CTP Oct 2025,Carousel,Female,84479.67,93.51189,101,836.4324,6034.262,22,0.121094,101.2871,0.025094,0.087208,903411,2.401839,8568,9.859905,0.948406,166
11/10/2025,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,84135.56,72.01186,511,164.6488,627.8773,134,0.716028,117.8932,0.157209,0.139447,1168357,1.525621,2673,31.47608,0.228783,971
10/20/2025,Neena 20s Living Room,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,84089.93,81.88286,376,223.6434,1557.221,54,0.149899,33.52394,0.137023,0.278497,1026954,2.168766,2917,28.82754,0.284044,920
2/23/2026,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,84089.28,60.76153,79,1064.421,5255.58,16,0.211906,225.557,0.304073,0.110966,1383923,1.439058,9634,8.728387,0.696137,404
2/9/2026,Nishi 15s_Free Chat,Multi CTP Parents Aug 2025,Video,Parent,83202.41,54.4911,112,742.8787,2447.13,28,0.327623,243.3839,0.140459,0.174073,1526899,1.743808,10154,8.194053,0.665008,501
2/9/2026,Sugandha'sMom_FiltersQuality_22s,Multi CTP Parents Aug 2025,Video,Parent,83022.44,64.72768,82,1012.469,6386.342,22,0.131242,132.878,0.318674,0.121714,1282642,1.474491,11689,7.102613,0.911322,507
12/29/2025,Smita,Multi CTP Parents Aug 2025,Video,Parent,82819.47,51.21681,100,828.1947,3450.811,28,0.380237,314.91,0.202533,0.260059,1617037,1.809827,12201,6.787925,0.754528,590
1/19/2026,Handshake Static,Test-Female Open Multi CTP Oct 2025,Static,Female,82659.24,40.48348,128,645.7753,5510.616,15,0.076954,49.69531,0,,2041802,2.4113,23635,3.497323,1.157556,293
2/16/2026,Neena 20s Dinning Table,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,82254.22,94.12035,341,241.2147,1082.292,76,0.37361,90.12023,0.170251,0.177731,873926,1.651304,2494,32.98084,0.285379,745
12/22/2025,Vaun Puja Carousel,Test-Female Open Multi CTP Oct 2025,Carousel,Female,82132.34,64.93214,124,662.3576,8213.234,21,0.230311,152.5484,0.054112,0.116018,1264895,2.548799,19443,4.224263,1.537124,251
12/1/2025,Anupriya,Test-Prospects F Bid Multiplier Nov 25-MultiCTP,Video,Prosp,81999.86,85.80443,521,157.3894,1171.427,24,0.288741,45.4448,0.121314,0.197473,955660,2.155436,4831,16.97368,0.505515,1257
11/24/2025,Mani_Free Chat_24s,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,81176.35,75.40073,709,114.4941,724.7888,112,0.428216,49.02821,0.191428,0.263476,1076599,1.505177,5706,14.22649,0.530002,1290
3/9/2026,Juhi 12s_FreeChat,Delhi NCR Prospect Feb 26,Video,Delhi,80720.14,68.90377,393,205.3948,1301.938,62,0.240411,49.37913,0.08397,0.29142,1171491,2.047159,4112,19.63038,0.351006,978
11/10/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,80269.29,171.3234,506,158.635,1163.323,69,0.689815,109.4289,0.26452,0.536697,468525,1.803934,5202,15.43047,1.110293,1196
11/24/2025,Prachi Free Chat,Multi CTP Parents Aug 2025,Video,Parent,79843.87,133.474,85,939.3396,2957.18,24,0.235685,221.3882,0.293483,0.364346,598198,1.938645,11669,6.842392,1.950692,307
10/27/2025,Prachi Free Chat,Test-Prospects F Bid Multiplier Sept 25,Video,Prosp,79797.25,127.8843,555,143.7788,858.0349,93,0.421957,60.66847,0.217267,0.506462,623980,1.845909,5750,13.87778,0.921504,1401
10/6/2025,Film Arte 23,Multi CTP Parents Aug 2025,Video,Parent,79641.69,65.88301,68,1171.201,5309.446,12,0.240866,282.1029,0.310797,0.289016,1208835,1.81065,16033,4.96736,1.326318,409
12/29/2025,Neena 20s Living Room,Test-Female Open Multi CTP Oct 2025,Video,Female,79629.13,88.43967,108,737.3068,7962.913,5,0.052983,39.06481,0.190939,0.344544,900378,2.067985,9550,8.338129,1.060666,273
12/8/2025,Film Arte 23,Multi CTP Parents Aug 2025,Video,Parent,79175.31,73.9041,76,1041.78,4167.122,33,0.429553,447.5,0.380694,0.296167,1071325,1.669651,25209,3.140756,2.353067,565
2/23/2026,Success_Story_Ayushee_Saurabh,Test-Female Open Multi CTP Oct 2025,Carousel,Female,79092.6,81.77177,96,823.8813,3766.314,8,0.049587,40.85417,0.192068,0.229977,967236,1.884638,8538,9.263598,0.882721,180
12/1/2025,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,79030.43,48.65789,79,1000.385,3951.522,16,0.168328,168.3924,0.474895,0.310791,1624206,1.549785,36112,2.188481,2.223363,735
11/24/2025,Shalini_FreeChat_ShaadiReady_27s,Multi CTP Parents Aug 2025,Video,Parent,78831.71,54.28912,75,1051.089,3427.466,32,0.236986,249.0933,0.447785,0.290274,1452072,1.606784,29501,2.672171,2.031649,611
